STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,SEXDSTN_CODE,SEXDSTN,AGRDE_CODE,AGRDE,NCR_CPR_CO,CAPL_AVRG_AM,REGIST_DE,OPERTOR_NM
2015-03,서울,노원구,월계1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-03,서울,도봉구,창5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-03,서울,동작구,사당1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,1000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,방배4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,서초2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,265000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,양재1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,잠원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,반포4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,방배2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2015-03,서울,양천구,목5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2015-03,서울,서초구,반포본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-03,서울,성동구,성수2가3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-03,서울,성북구,정릉3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-03,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2015-03,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2015-03,서울,성동구,금호4가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2015-03,서울,송파구,문정2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,5000000.0,2019-10-19,KEDSYS
2015-03,서울,양천구,신월1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,55000000.0,2019-10-19,KEDSYS
2015-03,서울,관악구,서원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2015-03,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,개포2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,중구,명동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,중구,광희동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,수서동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,강동구,명일2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10500000.0,2019-10-19,KEDSYS
2015-04,서울,강동구,명일2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,강서구,방화1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,110000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,3000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,58000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,100000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,220000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,70,70대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2015-04,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,관악구,조원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,200000000.0,2019-10-19,KEDSYS
2015-04,서울,광진구,구의3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,300000000.0,2019-10-19,KEDSYS
2015-04,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,용산구,원효로제1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,은평구,녹번동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,은평구,대조동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,종로구,숭인2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,20000000.0,2019-10-19,KEDSYS
2015-04,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,70000000.0,2019-10-19,KEDSYS
2015-04,서울,양천구,목4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,2500000.0,2019-10-19,KEDSYS
2015-04,서울,양천구,목5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2015-04,서울,양천구,목5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,20000000.0,2019-10-19,KEDSYS
2015-04,서울,양천구,신정6동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,223480000.0,2019-10-19,KEDSYS
2015-04,서울,용산구,한남동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,12000000.0,2019-10-19,KEDSYS
2015-04,서울,구로구,구로5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,25103900.0,2019-10-19,KEDSYS
2015-04,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,금천구,독산1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2015-04,서울,금천구,시흥2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,5000000.0,2019-10-19,KEDSYS
2015-04,서울,금천구,시흥3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2015-04,서울,동대문구,용신동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,동대문구,회기동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,동작구,대방동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2015-04,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,영등포구,문래동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,25000000.0,2019-10-19,KEDSYS
2015-04,서울,마포구,용강동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,126210000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,잠원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,반포4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,반포4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,방배2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,방배4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,방배4동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,20000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1182188000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,서초4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,양재2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,145000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,방배본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,성동구,성수1가1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2015-04,서울,성북구,종암동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-04,서울,송파구,마천2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,30000000.0,2019-10-19,KEDSYS
2015-04,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,0.0,2019-10-19,KEDSYS
2015-04,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,250000000.0,2019-10-19,KEDSYS
2015-04,서울,중구,명동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-04,서울,중구,을지로동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,57000000.0,2019-10-19,KEDSYS
2015-04,서울,동대문구,이문1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,5000000.0,2019-10-19,KEDSYS
2015-04,서울,서초구,잠원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,5500000.0,2019-10-19,KEDSYS
2015-05,서울,종로구,가회동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2015-05,서울,성북구,길음2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,성북구,돈암2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,성북구,장위3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,송파구,방이2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2015-05,서울,송파구,가락본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,5000000.0,2019-10-19,KEDSYS
2015-05,서울,중구,신당5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,3.0,287332833.0,2019-10-19,KEDSYS
2015-05,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,4.0,17750000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,강남구,논현2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,5500000.0,2019-10-19,KEDSYS
2015-05,서울,관악구,대학동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,관악구,청룡동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2015-05,서울,광진구,화양동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,125000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,200000000.0,2019-10-19,KEDSYS
2015-05,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,5000000.0,2019-10-19,KEDSYS
2015-05,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,서대문구,연희동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,영등포구,도림동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,영등포구,문래동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,구로구,구로5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-05,서울,구로구,오류제2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,3000000.0,2019-10-19,KEDSYS
2015-05,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,동작구,신대방2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,동작구,노량진제1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,대흥동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,600000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,2.0,300000.0,2019-10-19,KEDSYS
2015-05,서울,도봉구,창4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,용강동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,3000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,용강동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,망원2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,성산제2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,30000000.0,2019-10-19,KEDSYS
2015-05,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,100000.0,2019-10-19,KEDSYS
2015-05,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,20000000.0,2019-10-19,KEDSYS
2015-05,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,서초구,양재2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,90+,90대초과,1.0,0.0,2019-10-19,KEDSYS
2015-05,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,10000000.0,2019-10-19,KEDSYS
2015-05,서울,마포구,성산1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,강남구,논현2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,28000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,2.0,50000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,412500000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,도곡1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,2.0,150072500.0,2019-10-19,KEDSYS
2015-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-06,서울,성동구,왕십리도선동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,성북구,성북동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2015-06,서울,송파구,석촌동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,송파구,오금동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,강동구,천호1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,광진구,중곡2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2015-06,서울,종로구,종로5.6가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,강서구,화곡1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,송파구,문정2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2015-06,서울,송파구,가락본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2015-06,서울,송파구,잠실본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,2.0,30000000.0,2019-10-19,KEDSYS
2015-06,서울,양천구,목2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,90000000.0,2019-10-19,KEDSYS
2015-06,서울,양천구,목5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,양천구,목5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2015-06,서울,양천구,신정2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,관악구,미성동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,관악구,중앙동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,광진구,화양동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,200000000.0,2019-10-19,KEDSYS
2015-06,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,142500000.0,2019-10-19,KEDSYS
2015-06,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,0.0,2019-10-19,KEDSYS
2015-06,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,2.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,금천구,시흥1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,60000000.0,2019-10-19,KEDSYS
2015-06,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2015-06,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2015-06,서울,서대문구,연희동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,서대문구,북아현동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,8000000.0,2019-10-19,KEDSYS
2015-06,서울,서대문구,남가좌2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,노원구,중계1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,20000000.0,2019-10-19,KEDSYS
2015-06,서울,노원구,중계본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,도봉구,창5동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,20000000.0,2019-10-19,KEDSYS
2015-06,서울,동작구,상도제1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,서초2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,2.0,407500000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,서초2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,2.0,7500000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,서초4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,280000000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,양재1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,잠원동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,100000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,반포3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-06,서울,서초구,반포4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2015-06,서울,영등포구,당산제2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,240000000.0,2019-10-19,KEDSYS
2015-06,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000.0,2019-10-19,KEDSYS
2015-06,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,2.0,0.0,2019-10-19,KEDSYS
2015-07,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,51000000.0,2019-10-19,KEDSYS
2015-07,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2015-07,서울,성동구,성수2가3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2015-07,서울,성북구,동선동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,0.0,2019-10-19,KEDSYS
