기준 일자,시도명,시군구명,행정동명,업종대분류코드,업종중분류코드,가공기업구분코드,법인구분명,기업상태코드,기업상태명,총기업수,등록 일자,작업자명
2012-06-30,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,강남구,역삼2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,고덕1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,둔촌2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,둔촌2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,성내1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,성내1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,성내2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강동구,천호3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강북구,삼양동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강북구,송천동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강북구,수유2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,가양3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,등촌1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,발산1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,발산1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,방화1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,방화3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,화곡2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,강서구,우장산동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,관악구,대학동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,관악구,미성동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,관악구,서원동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,광진구,구의2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,광진구,구의3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,광진구,자양2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,광진구,자양4동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,광진구,중곡4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,궁동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,개봉2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,고척2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,구로3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,구로3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,구로4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,구로4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,신도림동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,구로구,신도림동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,가산동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,독산1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,독산1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,독산1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,독산3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,시흥3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,시흥3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,금천구,시흥4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,노원구,공릉1동,F,F41,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,노원구,상계5동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,창2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,창3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,도봉1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,방학1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,방학2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,도봉구,쌍문1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,동작구,사당2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,동작구,상도3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,동작구,신대방1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,도화동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,서교동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,서교동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,성산1동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,성산1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,마포구,성산2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,[미분류],F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,반포1동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,반포4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배1동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배3동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초1동,F,F41,4,영리법인본점,2,폐업자,4,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초1동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초3동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초3동,F,F41,3,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초3동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,서초4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,양재1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,양재1동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,양재2동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,양재2동,F,F41,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,양재2동,F,F42,4,영리법인본점,2,폐업자,4,2019-12-13,KED_SYSTEM
2012-06-30,서울,서초구,방배본동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,마장동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,성수1가2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,성수1가2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,성수2가1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,성수2가3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성동구,성수2가3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성북구,보문동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성북구,장위2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성북구,길음제2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,성북구,보문동4가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,삼전동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,삼전동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,석촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,오금동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,가락2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,마천2동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,문정2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,방이2동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,방이2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,방이2동,F,F42,4,개인과세사업자,2,폐업자,5,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,방이2동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,송파1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,송파2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,잠실6동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,풍납2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,송파구,잠실본동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신월1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신월3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신월6동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신월6동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신정1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,양천구,신정4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,용산구,남영동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,용산구,한강로동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,용산구,용산동2가,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,구산동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,녹번동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,역촌동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,역촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,진관동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,갈현1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,신사2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,은평구,응암1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,종로구,사직동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,종로구,종로1.2.3.4가동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,종로구,종로1.2.3.4가동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,중랑구,면목2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,중랑구,면목4동,F,F42,4,개인과세사업자,2,폐업자,4,2019-12-13,KED_SYSTEM
2012-06-30,서울,중랑구,상봉1동,F,F42,4,개인과세사업자,2,폐업자,3,2019-12-13,KED_SYSTEM
2012-06-30,서울,동대문구,용신동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,동대문구,제기동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서대문구,신촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서대문구,연희동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서대문구,충현동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,서대문구,홍제1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,서대문구,북가좌2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,대림동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,여의동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,당산1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,대림3동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,신길3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,영등포동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,영등포동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,당산제1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-30,서울,영등포구,영등포동7가,F,F42,4,개인과세사업자,2,폐업자,3,2019-12-13,KED_SYSTEM
2014-03-26,서울,서초구,양재2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,강북구,수유3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,강북구,수유3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,마포구,서교동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,용산구,한강로동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,은평구,응암2동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-29,서울,영등포구,영등포동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-22,서울,서초구,서초3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-22,서울,양천구,목3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-22,서울,은평구,응암3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-22,서울,동대문구,답십리1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-28,서울,강남구,역삼1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-28,서울,강동구,성내3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-28,서울,성동구,성수2가3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-28,서울,양천구,목4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-28,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-25,서울,강북구,송중동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-25,서울,도봉구,도봉2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-25,서울,서초구,양재1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-25,서울,양천구,신월1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-25,서울,영등포구,대림3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-05-23,서울,금천구,시흥1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-05-23,서울,성북구,정릉4동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-05-23,서울,송파구,삼전동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-24,서울,강남구,대치4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-24,서울,강서구,공항동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-24,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-24,서울,송파구,거여1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-03-24,서울,양천구,신월6동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-21,서울,강남구,대치4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-21,서울,성동구,성수2가3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-05-19,서울,송파구,석촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,중구,장충동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,중구,중림동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,수서동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,수서동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,개포4동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,개포4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,논현1동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,논현1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,논현2동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,논현2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,대치2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,대치2동,F,F42,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,대치4동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,도곡2동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,삼성1동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,역삼1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2016-06-30,서울,강남구,역삼2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,길동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,길동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,성내1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,성내2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,성내3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강동구,암사1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강북구,번2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강북구,수유2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,가양3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,방화1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,방화1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,방화2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,화곡3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,강서구,화곡본동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,관악구,은천동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,관악구,보라매동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,광진구,능동,F,F41,4,개인면세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,광진구,군자동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,고척2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,구로2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,구로2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,구로3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,구로3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,구로구,오류1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,금천구,독산3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,금천구,시흥3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,금천구,시흥3동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2016-06-30,서울,노원구,상계2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,노원구,상계5동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,도봉구,쌍문1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,동작구,대방동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-06-30,서울,동작구,사당3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
